Income,Car_Ownership,Current_House_Years,Generation,Prof_business management,Prof_design,Prof_engineering,Prof_finance,Prof_government public service,Prof_healthcare,Prof_miscellaneous,Prof_science research,Prof_technology,State_north_zone,State_south_zone,State_west_zone,City_rural,City_suburban,City_urban,Experience_Age_Ratio,Risk_Flag
1132393,0,14,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.34146341463414637,0
4536865,0,12,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.24390243902439024,0
4665582,1,13,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.53125,1
8643986,0,14,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.24615384615384617,0
7268775,0,10,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.2127659574468085,0
7167689,1,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.2682926829268293,0
5307677,1,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36,1
9037910,1,12,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.36,0
2088454,0,10,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.19642857142857142,1
7120796,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5263157894736842,0
974350,0,11,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.1509433962264151,0
5646606,0,14,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.6333333333333333,0
5124455,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3953488372093023,0
4236236,0,13,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.3064516129032258,0
6849090,0,10,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.13333333333333333,0
5169008,0,12,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0410958904109589,0
8642290,0,12,5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0379746835443038,0
1989071,1,10,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.030303030303030304,0
2344580,0,13,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.018867924528301886,1
2984337,0,10,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.075,0
3706646,0,14,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.39473684210526316,0
2935321,1,13,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.09090909090909091,1
9538420,0,11,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.015384615384615385,0
8961108,0,12,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.025974025974025976,1
6660207,0,12,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.4838709677419355,0
700285,0,14,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.22580645161290322,0
3446183,0,11,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.2153846153846154,0
1413651,0,14,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.26,0
8853470,1,13,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.07042253521126761,0
6265941,1,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.43243243243243246,0
5204744,0,13,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.14285714285714285,0
2446503,0,14,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.2,0
2850603,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.3181818181818182,0
2581180,0,10,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.1724137931034483,0
5431860,1,11,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.09333333333333334,0
8857223,0,12,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.24,0
5075205,1,11,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.21212121212121213,0
4594712,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0
6971748,1,14,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.234375,0
2488928,0,10,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.34782608695652173,1
1884179,0,10,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.4,0
5394821,1,10,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.22448979591836735,0
2233887,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.057692307692307696,0
4143604,1,11,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2545454545454545,0
5916228,0,13,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2857142857142857,1
3895680,0,10,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.2698412698412698,0
3399999,0,11,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.14285714285714285,0
8248167,1,11,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.09836065573770492,0
8050684,0,13,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.29508196721311475,0
9558723,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.05714285714285714,0
2647795,0,12,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.2676056338028169,0
47866,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.8333333333333334,0
4429446,0,11,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.12,1
6354860,0,13,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.08771929824561403,0
5307496,1,12,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0
1939515,0,14,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.11320754716981132,0
1580459,0,14,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.05555555555555555,0
6903326,0,12,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.3508771929824561,0
5887071,1,13,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.3448275862068966,0
3562261,1,10,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.1590909090909091,0
9948828,0,14,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.13513513513513514,1
2623355,0,14,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.1935483870967742,0
6568495,0,12,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.4523809523809524,0
2049818,1,11,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.20512820512820512,0
3913100,0,10,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.4411764705882353,0
7295615,1,13,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.189873417721519,1
6838642,1,14,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.22807017543859648,0
6520509,1,13,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.109375,1
5329741,0,14,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.3333333333333333,0
4566416,1,12,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.26785714285714285,0
2771318,0,11,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.057971014492753624,0
6309871,0,12,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.29545454545454547,0
4313812,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.2692307692307692,0
9952586,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.06451612903225806,0
8536946,0,13,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.3333333333333333,0
6770396,0,10,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.3617021276595745,0
6799817,0,12,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.12244897959183673,1
4004775,0,10,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.20689655172413793,0
2114432,1,12,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.08571428571428572,0
2624209,0,14,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.36666666666666664,1
6019241,0,12,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.1951219512195122,0
2300010,0,11,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.23684210526315788,0
3588030,1,13,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.022727272727272728,0
2545530,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5833333333333334,0
9841465,1,12,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.06,0
8108307,0,11,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.36363636363636365,0
1909861,1,12,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.10526315789473684,0
1472524,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.22535211267605634,0
6350951,1,11,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.12903225806451613,1
6283867,0,13,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.3469387755102041,0
7032805,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.5238095238095238,0
1350267,0,13,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.10638297872340426,0
2486724,0,14,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.18032786885245902,0
625582,0,10,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.3333333333333333,1
265227,0,14,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.0821917808219178,0
1638347,1,10,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.140625,0
6347848,0,14,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.39285714285714285,0
1399311,0,14,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.09375,0
1732895,0,11,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.39285714285714285,1
5504545,0,11,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.17567567567567569,0
4792278,1,13,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.11538461538461539,1
6655487,0,11,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2898550724637681,0
1796998,0,10,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2328767123287671,0
5919023,0,14,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.11764705882352941,1
354425,0,13,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.17105263157894737,1
4653719,0,12,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.02564102564102564,1
758646,0,14,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.2222222222222222,0
4043712,1,13,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.25,0
7066226,1,11,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.9047619047619048,0
8759486,0,13,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.034482758620689655,0
5160086,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18461538461538463,0
579045,0,13,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.24242424242424243,0
8796632,0,12,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0
8499997,0,13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.8,0
4340812,0,11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.08333333333333333,0
9167115,0,14,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.30434782608695654,0
4794894,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6333333333333333,0
8765499,0,10,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.2222222222222222,1
2674738,0,12,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.05,1
5368880,0,14,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.4,0
9526220,0,13,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.42424242424242425,1
946948,0,13,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.24242424242424243,0
6050649,0,11,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.32075471698113206,0
8299003,1,12,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0136986301369863,0
8790824,0,12,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.30158730158730157,1
1751014,0,10,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.11475409836065574,0
6581858,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2692307692307692,0
8079075,0,13,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.034482758620689655,0
2658103,0,13,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.4411764705882353,0
9617386,0,14,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.3055555555555556,0
3536422,0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.32,0
8166000,1,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.08450704225352113,1
5645242,0,14,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.23529411764705882,0
9901332,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0
3990858,0,14,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.34146341463414637,0
7739765,0,14,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.25862068965517243,0
4158989,0,13,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.2923076923076923,0
5205767,1,13,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.16363636363636364,1
3574087,0,10,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.18518518518518517,0
2461420,1,13,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.56,1
4782791,1,13,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.3953488372093023,0
3692638,1,12,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.043478260869565216,1
8382592,1,12,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.24,0
1554185,1,13,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.014492753623188406,0
3256728,0,13,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.015625,0
774341,0,11,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.05333333333333334,0
5341006,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.48148148148148145,0
2068732,1,13,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.25675675675675674,0
4240675,0,10,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.15384615384615385,0
1735837,1,11,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2608695652173913,1
9377834,0,11,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.04225352112676056,0
2564145,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.21568627450980393,0
8824021,1,14,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1282051282051282,1
9024782,1,14,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.23333333333333334,0
5594589,1,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.125,0
4254637,0,11,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.37037037037037035,1
6614282,0,10,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.12857142857142856,0
1297237,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3235294117647059,0
5226314,0,13,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.057971014492753624,0
4143948,0,12,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.024390243902439025,1
5999599,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15384615384615385,0
7559955,0,14,5,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.17721518987341772,0
4305253,0,11,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.10144927536231885,0
9277441,0,12,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.11290322580645161,0
7420194,1,10,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.11267605633802817,0
4103388,0,10,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6428571428571429,0
8082672,0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.35294117647058826,0
8899017,0,14,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.30303030303030304,1
3557026,0,13,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.14285714285714285,0
3980247,0,13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
9972193,0,14,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.34545454545454546,0
1966230,0,13,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.0547945205479452,1
7663077,0,12,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.05970149253731343,0
957137,1,12,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.11290322580645161,0
7201027,1,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.68,0
1921379,0,10,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5,0
2588976,0,12,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.64,0
16616,1,13,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.2564102564102564,0
7298382,1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3103448275862069,0
5653048,0,13,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.26229508196721313,0
7802766,0,13,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.22033898305084745,0
525763,0,12,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.23636363636363636,0
2788983,0,14,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.29310344827586204,0
9723141,0,11,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.012987012987012988,0
4822599,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6363636363636364,0
7424327,0,10,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.125,0
3637839,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.23333333333333334,0
697767,1,13,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.22727272727272727,1
8273533,0,13,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.24324324324324326,0
7299736,0,14,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.17543859649122806,1
3821742,1,14,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.6071428571428571,0
1638140,0,13,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0,0
5679662,0,11,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.38095238095238093,1
5171471,0,11,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.07936507936507936,0
5888990,0,12,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1956521739130435,0
5119251,0,14,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.08333333333333333,0
6966896,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5555555555555556,0
7395826,0,11,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.07792207792207792,0
2728823,1,11,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.025,0
7899232,0,12,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.0,1
1301076,0,14,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.078125,1
208568,0,14,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.04225352112676056,0
8262688,1,14,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.25,0
5192190,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.20689655172413793,1
6961424,0,11,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.2318840579710145,0
3235564,1,10,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.16,0
2783036,1,12,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.10126582278481013,0
8113981,0,14,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0
9403087,0,12,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.07547169811320754,0
7284789,1,13,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2222222222222222,0
9271875,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.6086956521739131,0
448894,0,11,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.23376623376623376,0
2976453,0,14,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.014492753623188406,0
4184486,0,12,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.017543859649122806,0
6380995,0,10,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.08196721311475409,0
8955804,0,10,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.08108108108108109,0
4787678,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.21428571428571427,0
8694543,0,11,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.4827586206896552,1
8159261,0,13,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.4444444444444444,0
4631926,0,10,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.18518518518518517,0
6924749,1,12,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.07692307692307693,0
1535250,0,12,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.16666666666666666,0
3877011,0,10,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.72,0
4417011,1,12,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.07272727272727272,0
7652001,0,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.43478260869565216,0
4248589,0,14,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.26785714285714285,1
7182357,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.32558139534883723,0
1246214,1,10,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.23076923076923078,1
5118286,0,12,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.4166666666666667,1
1351034,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.08695652173913043,0
8111162,0,14,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.017543859649122806,0
459142,0,11,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.11940298507462686,0
3335841,1,14,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.11290322580645161,1
5570023,1,12,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1518987341772152,0
7896914,0,12,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.17647058823529413,0
1583898,0,12,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12,1
5080987,1,11,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.45454545454545453,0
8104822,1,10,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.24489795918367346,1
9335836,0,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.21052631578947367,0
1487570,0,10,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.021739130434782608,0
1997504,0,11,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.2553191489361702,0
7342371,0,12,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12280701754385964,1
4427797,0,10,5,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.20253164556962025,1
1219054,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8181818181818182,0
1693993,0,14,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.6785714285714286,1
3189526,0,10,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.14285714285714285,0
6832083,0,12,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.5135135135135135,0
4215117,0,10,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.7692307692307693,0
2144484,1,12,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.29310344827586204,0
9484897,0,10,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.34782608695652173,0
7491246,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7272727272727273,1
7351809,0,12,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1
5317312,0,13,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.3333333333333333,0
4989417,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,1
7977923,0,14,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.01818181818181818,0
1590595,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.72,0
9830441,0,11,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.08333333333333333,0
2444995,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.36,0
6736658,0,11,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.34285714285714286,0
6429821,1,14,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0821917808219178,1
7144705,0,13,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.20930232558139536,0
6633105,0,14,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.0,0
7361557,0,12,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.20833333333333334,1
3514067,1,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.6666666666666666,1
2925729,0,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5405405405405406,1
979413,0,11,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.136986301369863,0
4561815,1,12,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.17307692307692307,0
1370886,0,13,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.056338028169014086,0
7399969,1,12,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.18421052631578946,0
3511434,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.391304347826087,0
3312387,1,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2413793103448276,0
3431323,0,10,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.3181818181818182,0
874046,0,11,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.11688311688311688,0
1203197,1,13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.475,0
6209858,1,14,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.24050632911392406,0
5811335,1,10,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.37209302325581395,0
